config,concurrency,repeat,task_id,step_id,agent_role,tpot_ms,ttft_ms,latency_ms,prompt_tokens,completion_tokens
TP2 H200 NVLink,1,2,2,A,aggregator,6.028762917393602,623.1098175048828,2232.7895164489746,387,268
TP2 H200 NVLink,1,2,3,P,planner,5.966588854789734,575.4489898681641,861.8452548980713,36,49
TP2 H200 NVLink,1,2,3,E0,executor,5.10903026746667,573.8868713378906,691.394567489624,91,24
TP2 H200 NVLink,1,2,3,E1,executor,10.324759142739433,573.7414360046387,862.8346920013428,119,29
TP2 H200 NVLink,1,2,3,A,aggregator,5.70753812789917,634.2463493347168,862.5478744506836,152,41
TP2 H200 NVLink,1,2,4,P,planner,6.408730619832089,572.3474025726318,1546.4744567871094,48,153
TP2 H200 NVLink,1,2,4,E0,executor,5.623141593152235,634.2954635620117,8051.21922492981,207,1320
TP2 H200 NVLink,1,2,4,E1,executor,5.866070428202229,696.8886852264404,3606.459617614746,1531,497
TP2 H200 NVLink,1,2,4,A,aggregator,6.9169925920891036,698.1732845306396,1382.955551147461,2032,100
TP2 H200 NVLink,1,2,5,P,planner,6.5728724002838135,573.6861228942871,1204.6818733215332,49,97
TP2 H200 NVLink,1,2,5,E0,executor,5.405870605917538,628.6964416503906,1547.694444656372,152,171
TP2 H200 NVLink,1,2,5,E1,executor,5.793641163752629,624.0854263305664,1377.2587776184082,327,131
TP2 H200 NVLink,1,2,5,A,aggregator,5.76629315215597,625.0205039978027,3260.216474533081,462,458
TP2 H200 NVLink,1,2,6,P,planner,5.649983043402013,573.66943359375,1375.967025756836,100,143
TP2 H200 NVLink,1,2,6,E0,executor,5.7148704723436,630.2740573883057,3430.56058883667,249,491
TP2 H200 NVLink,1,2,6,E1,executor,5.611297732493917,695.6889629364014,2407.134771347046,744,306
TP2 H200 NVLink,1,2,6,A,aggregator,5.589510627727413,695.6627368927002,5144.913196563721,1054,797
TP2 H200 NVLink,1,2,7,P,planner,6.041242094600902,708.9946269989014,1736.0057830810547,724,171
TP2 H200 NVLink,1,2,7,E0,executor,5.575463885352725,694.7202682495117,2919.330358505249,901,400
TP2 H200 NVLink,1,2,7,E1,executor,5.837925455786965,698.8468170166016,1212.5842571258545,1305,89
TP2 H200 NVLink,1,2,7,A,aggregator,5.728546046811666,697.6392269134521,3435.8842372894287,1398,479
TP2 H200 NVLink,1,2,8,P,planner,5.95222367830803,577.0726203918457,1547.2850799560547,55,164
TP2 H200 NVLink,1,2,8,E0,executor,5.617031996900385,635.6637477874756,3601.456642150879,225,529
TP2 H200 NVLink,1,2,8,E1,executor,5.649547669494036,696.4082717895508,3605.9253215789795,758,516
TP2 H200 NVLink,1,2,8,A,aggregator,5.611253566429263,698.5740661621094,4121.43874168396,1278,611
TP2 H200 NVLink,1,2,9,P,planner,5.567960879381965,663.1331443786621,6342.453241348267,1093,1021
TP2 H200 NVLink,1,2,9,E0,executor,11.41956647237142,699.7709274291992,871.0644245147705,2120,16
TP2 H200 NVLink,1,2,9,E1,executor,11.420408884684244,700.7369995117188,872.0431327819824,2141,16
TP2 H200 NVLink,1,2,9,A,aggregator,11.424700419108072,700.3037929534912,871.6742992401123,2162,16
TP2 H200 NVLink,1,2,10,P,planner,7.23537802696228,572.589635848999,862.0047569274902,45,41
TP2 H200 NVLink,1,2,10,E0,executor,6.426780700683594,572.413444519043,1375.7610321044922,92,126
TP2 H200 NVLink,1,2,10,E1,executor,15.627145767211914,628.9577484130859,863.3649349212646,222,16
TP2 H200 NVLink,1,2,10,A,aggregator,6.40926096174452,628.3557415008545,1205.1892280578613,242,91
TP2 H200 NVLink,1,2,11,P,planner,6.366330813738256,573.0290412902832,1547.0776557922363,58,154
TP2 H200 NVLink,1,2,11,E0,executor,5.893787177833351,628.5383701324463,1718.8889980316162,218,186
TP2 H200 NVLink,1,2,11,E1,executor,5.218111950418224,624.1333484649658,864.1664981842041,408,47
TP2 H200 NVLink,1,2,11,A,aggregator,5.713391787548333,624.8183250427246,4287.102460861206,459,642
TP2 H200 NVLink,1,2,12,P,planner,5.529439749837923,572.7522373199463,1888.758897781372,69,239
TP2 H200 NVLink,1,2,12,E0,executor,6.667097409566243,624.1769790649414,864.1924858093262,314,37
TP2 H200 NVLink,1,2,12,E1,executor,6.675044695536296,623.9917278289795,864.2933368682861,355,37
TP2 H200 NVLink,1,2,12,A,aggregator,5.872252750711472,625.2281665802002,2404.5207500457764,396,304
TP2 H200 NVLink,1,2,13,P,planner,5.686157036826248,572.8156566619873,2744.9276447296143,57,383
TP2 H200 NVLink,1,2,13,E0,executor,9.689773832048688,626.2757778167725,694.1041946411133,446,8
TP2 H200 NVLink,1,2,13,E1,executor,9.707553046090263,626.2571811676025,694.2100524902344,458,8
TP2 H200 NVLink,1,2,13,A,aggregator,5.66980366170759,625.6654262542725,4458.4527015686035,470,677
TP2 H200 NVLink,1,2,14,P,planner,5.682620942962836,572.1127986907959,2401.916742324829,49,323
TP2 H200 NVLink,1,2,14,E0,executor,5.81244010609376,623.3646869659424,3430.7732582092285,378,484
TP2 H200 NVLink,1,2,14,E1,executor,6.793158394949777,694.4923400878906,1550.4302978515625,866,127
TP2 H200 NVLink,1,2,14,A,aggregator,5.578699673513258,695.5654621124268,6000.908851623535,997,952
TP2 H200 NVLink,1,2,15,P,planner,5.592934602226308,696.7258453369141,4975.320816040039,1409,766
TP2 H200 NVLink,1,2,15,E0,executor,13.121891021728516,675.2619743347168,872.0903396606445,2182,16
TP2 H200 NVLink,1,2,15,E1,executor,13.421328862508139,671.0221767425537,872.3421096801758,2203,16
TP2 H200 NVLink,1,2,15,A,aggregator,13.500420252482096,669.5079803466797,872.0142841339111,2224,16
TP2 H200 NVLink,1,2,16,P,planner,6.248228620774675,574.5363235473633,1205.6074142456055,123,102
TP2 H200 NVLink,1,2,16,E0,executor,5.692866769167456,630.6228637695312,1205.6024074554443,231,102
TP2 H200 NVLink,1,2,16,E1,executor,5.9968261357167325,625.5004405975342,1890.8307552337646,337,212
TP2 H200 NVLink,1,2,16,A,aggregator,5.632928879030289,658.6694717407227,2404.8774242401123,553,311
TP2 H200 NVLink,1,2,17,P,planner,5.475265639168875,573.190450668335,1033.1127643585205,45,85
TP2 H200 NVLink,1,2,17,E0,executor,5.618943075462711,629.5135021209717,5141.524791717529,136,804
TP2 H200 NVLink,1,2,17,E1,executor,5.520337071415489,694.8659420013428,8737.997055053711,944,1458
TP2 H200 NVLink,1,2,17,A,aggregator,11.429866154988607,713.2654190063477,884.7134113311768,2406,16
TP2 H200 NVLink,1,2,18,P,planner,0.2741813659667969,696.5169906616211,696.7911720275879,1091,2
TP2 H200 NVLink,1,2,18,E0,executor,0.27251243591308594,695.7950592041016,696.0675716400146,1099,2
TP2 H200 NVLink,1,2,18,E1,executor,0.26917457580566406,695.8363056182861,696.1054801940918,1105,2
TP2 H200 NVLink,1,2,18,A,aggregator,0.30517578125,695.9118843078613,696.2170600891113,1111,2
TP2 H200 NVLink,1,2,19,P,planner,6.563266686030796,628.525972366333,1547.3833084106445,168,141
TP2 H200 NVLink,1,2,19,E0,executor,5.640925472355231,624.9823570251465,3772.6187705993652,315,559
TP2 H200 NVLink,1,2,19,E1,executor,7.90403806246244,694.6206092834473,1208.3830833435059,878,66
TP2 H200 NVLink,1,2,19,A,aggregator,5.595282139721835,694.7195529937744,6855.125188827515,948,1102
TP2 H200 NVLink,1,2,20,P,planner,5.561067036220005,573.3447074890137,1546.5314388275146,55,176
TP2 H200 NVLink,1,2,20,E0,executor,6.228692190987723,628.7083625793457,1718.7294960021973,237,176
TP2 H200 NVLink,1,2,20,E1,executor,6.2493896484375,626.2133121490479,1719.8565006256104,417,176
TP2 H200 NVLink,1,2,20,A,aggregator,5.710376160485404,657.6638221740723,2576.350212097168,597,337
TP2 H200 NVLink,1,2,21,P,planner,10.72337892320421,572.3798274993896,861.9110584259033,53,28
TP2 H200 NVLink,1,2,21,E0,executor,10.696066750420464,573.4117031097412,862.2055053710938,87,28
TP2 H200 NVLink,1,2,21,E1,executor,7.036621977643269,574.2409229278564,862.7424240112305,119,42
TP2 H200 NVLink,1,2,21,A,aggregator,5.764288902282715,628.4317970275879,1204.8606872558594,165,101
TP2 H200 NVLink,1,2,22,P,planner,9.339670981130292,572.3748207092285,861.9046211242676,53,32
TP2 H200 NVLink,1,2,22,E0,executor,13.078106774224175,573.4682083129883,691.1711692810059,91,10
TP2 H200 NVLink,1,2,22,E1,executor,5.470412118094308,576.2805938720703,691.1592483520508,105,22
TP2 H200 NVLink,1,2,22,A,aggregator,7.590500813610149,632.023811340332,1034.32035446167,131,54
TP2 H200 NVLink,1,2,23,P,planner,5.771822050998085,572.307825088501,1888.2832527160645,42,229
TP2 H200 NVLink,1,2,23,E0,executor,5.568776712861172,624.7119903564453,4456.030368804932,277,689
TP2 H200 NVLink,1,2,23,E1,executor,5.970993707346362,695.103645324707,2749.1254806518555,970,345
TP2 H200 NVLink,1,2,23,A,aggregator,5.609013685366002,700.3719806671143,8059.39793586731,1319,1313
TP2 H200 NVLink,1,2,24,P,planner,6.1123126319476535,699.7513771057129,2068.9094066619873,1274,225
TP2 H200 NVLink,1,2,24,E0,executor,10.375882640029445,702.7971744537354,1045.201301574707,1505,34
TP2 H200 NVLink,1,2,24,E1,executor,11.425050099690756,697.723388671875,869.0991401672363,1544,16
TP2 H200 NVLink,1,2,24,A,aggregator,11.426544189453125,697.8623867034912,869.2605495452881,1565,16
TP2 H200 NVLink,1,2,26,P,planner,6.634722257915296,573.9374160766602,1204.2360305786133,47,96
TP2 H200 NVLink,1,2,26,E0,executor,7.790097823509803,628.5269260406494,1033.6120128631592,149,53
TP2 H200 NVLink,1,2,26,E1,executor,7.786196011763352,629.0833950042725,1033.9655876159668,206,53
TP2 H200 NVLink,1,2,26,A,aggregator,6.255272896059098,623.542308807373,1205.2826881408691,263,94
TP2 H200 NVLink,1,2,27,P,planner,6.009101867675781,573.162317276001,861.5992069244385,40,49
TP2 H200 NVLink,1,2,27,E0,executor,5.661353122356326,572.8256702423096,1546.5784072875977,95,173
TP2 H200 NVLink,1,2,27,E1,executor,8.267894083139847,629.1251182556152,1034.2519283294678,272,50
TP2 H200 NVLink,1,2,27,A,aggregator,7.003781307174499,624.2268085479736,1205.540657043457,326,84
TP2 H200 NVLink,1,2,28,P,planner,7.193628698587418,572.4058151245117,1032.7980518341064,56,65
TP2 H200 NVLink,1,2,28,E0,executor,6.477198130647901,573.6985206604004,1033.5795879364014,127,72
TP2 H200 NVLink,1,2,28,E1,executor,7.383551353063339,629.0855407714844,1205.0025463104248,203,79
TP2 H200 NVLink,1,2,28,A,aggregator,6.249470029558454,625.4415512084961,1719.0988063812256,286,176
TP2 H200 NVLink,1,2,29,P,planner,6.12741208258476,572.4203586578369,1375.1113414764404,91,132
TP2 H200 NVLink,1,2,29,E0,executor,5.555693177899579,628.7534236907959,9417.86003112793,229,1583
TP2 H200 NVLink,1,2,29,E1,executor,11.419407526652018,702.472448348999,873.7635612487793,1816,16
TP2 H200 NVLink,1,2,29,A,aggregator,11.427736282348633,701.6103267669678,873.0263710021973,1837,16
TP2 H200 NVLink,1,2,30,P,planner,7.062167656130907,571.969747543335,861.5186214447021,46,42
TP2 H200 NVLink,1,2,30,E0,executor,8.517875390894273,572.6590156555176,862.2667789459229,94,35
TP2 H200 NVLink,1,2,30,E1,executor,6.876756163204417,628.7107467651367,862.5204563140869,133,35
TP2 H200 NVLink,1,2,30,A,aggregator,6.89240062938017,628.3800601959229,862.7216815948486,172,35
TP2 H200 NVLink,1,2,31,P,planner,5.874181891086211,659.132719039917,2063.0621910095215,622,240
TP2 H200 NVLink,1,2,31,E0,executor,6.196152570560507,694.586992263794,2063.936710357666,868,222
TP2 H200 NVLink,1,2,31,E1,executor,9.786480949038552,661.5955829620361,867.1116828918457,1094,22
TP2 H200 NVLink,1,2,31,A,aggregator,5.559047316290011,662.041187286377,2407.5820446014404,1120,315
TP2 H200 NVLink,1,2,32,P,planner,5.903449013968494,572.9734897613525,1204.6425342559814,52,108
TP2 H200 NVLink,1,2,32,E0,executor,5.411930706190026,629.6284198760986,1376.4748573303223,166,139
TP2 H200 NVLink,1,2,32,E1,executor,5.945015644681627,624.377965927124,1034.5840454101562,309,70
TP2 H200 NVLink,1,2,32,A,aggregator,5.615423427769011,624.8462200164795,4286.102294921875,383,653
TP2 H200 NVLink,1,2,33,P,planner,5.727027084371867,696.8872547149658,4803.165674209595,762,718
TP2 H200 NVLink,1,2,33,E0,executor,17.127704620361328,697.2823143005371,868.5593605041504,1486,11
TP2 H200 NVLink,1,2,33,E1,executor,11.426353454589844,697.0303058624268,868.4256076812744,1501,16
TP2 H200 NVLink,1,2,33,A,aggregator,6.223180077292702,697.2043514251709,1381.7541599273682,1521,111
TP2 H200 NVLink,1,2,34,P,planner,6.791778790053501,572.8139877319336,1204.4494152069092,41,94
TP2 H200 NVLink,1,2,34,E0,executor,5.701785713299367,629.2445659637451,1889.3392086029053,141,222
TP2 H200 NVLink,1,2,34,E1,executor,5.885545925427508,624.5229244232178,1719.2344665527344,367,187
TP2 H200 NVLink,1,2,34,A,aggregator,5.668613573779231,660.0680351257324,2746.1178302764893,558,369
TP2 H200 NVLink,1,2,35,P,planner,5.760259176852435,572.4549293518066,1545.9387302398682,88,170
TP2 H200 NVLink,1,2,35,E0,executor,5.548881929974224,624.3979930877686,862.9999160766602,264,44
TP2 H200 NVLink,1,2,35,E1,executor,5.560913751291674,623.6979961395264,862.8172874450684,312,44
TP2 H200 NVLink,1,2,35,A,aggregator,5.854527871529977,624.7303485870361,2574.2881298065186,360,334
TP2 H200 NVLink,1,2,36,P,planner,5.904071185053612,572.5452899932861,861.8447780609131,56,50
TP2 H200 NVLink,1,2,36,E0,executor,6.938203350528256,573.3919143676758,1204.768419265747,112,92
TP2 H200 NVLink,1,2,36,E1,executor,7.4791350922027195,629.357099533081,1205.2505016326904,208,78
TP2 H200 NVLink,1,2,36,A,aggregator,5.529818034063191,624.110221862793,6679.260969161987,290,1096
TP2 H200 NVLink,1,2,37,P,planner,6.786928338519598,573.8751888275146,1374.7327327728271,71,119
TP2 H200 NVLink,1,2,37,E0,executor,5.768631490899996,630.9220790863037,2401.8919467926025,196,308
TP2 H200 NVLink,1,2,37,E1,executor,5.570343799061245,628.3318996429443,2232.590913772583,508,289
TP2 H200 NVLink,1,2,37,A,aggregator,5.550973690473116,693.8257217407227,5312.2358322143555,801,833
TP2 H200 NVLink,1,2,38,P,planner,6.8493598983401345,628.9405822753906,1204.286813735962,142,85
TP2 H200 NVLink,1,2,38,E0,executor,7.278703874157321,637.3445987701416,862.9844188690186,233,32
TP2 H200 NVLink,1,2,38,E1,executor,36.666274070739746,618.370771408081,691.7033195495605,269,3
TP2 H200 NVLink,1,2,38,A,aggregator,7.245258851484819,624.5181560516357,863.6116981506348,276,34
TP2 H200 NVLink,1,2,39,P,planner,5.544871482576318,624.8228549957275,9929.117202758789,453,1679
TP2 H200 NVLink,1,2,39,E0,executor,5.702388551500109,699.3401050567627,3265.4149532318115,2138,451
TP2 H200 NVLink,1,2,39,E1,executor,11.421696345011393,703.4235000610352,874.748945236206,2594,16
TP2 H200 NVLink,1,2,39,A,aggregator,11.418660481770834,702.9392719268799,874.2191791534424,2615,16
TP2 H200 NVLink,1,2,40,P,planner,5.349114883777707,573.2965469360352,1033.320426940918,53,87
TP2 H200 NVLink,1,2,40,E0,executor,6.725448745865005,629.4760704040527,1376.0008811950684,146,112
TP2 H200 NVLink,1,2,40,E1,executor,12.57433389362536,623.9199638366699,862.8323078155518,262,20
TP2 H200 NVLink,1,2,40,A,aggregator,5.522265153772691,624.7720718383789,1375.8001327514648,286,137
TP2 H200 NVLink,1,2,41,P,planner,5.75537383556366,572.1688270568848,1032.5987339019775,49,81
TP2 H200 NVLink,1,2,41,E0,executor,5.848336402717454,628.7941932678223,2915.4937267303467,136,392
TP2 H200 NVLink,1,2,41,E1,executor,5.842377003230996,626.7650127410889,2747.5478649139404,532,364
TP2 H200 NVLink,1,2,41,A,aggregator,5.567003445452954,695.533275604248,5316.1461353302,900,831
TP2 H200 NVLink,1,2,42,P,planner,6.124667538941361,574.0401744842529,1376.3716220855713,60,132
TP2 H200 NVLink,1,2,42,E0,executor,5.441343829659002,630.2855014801025,2061.35892868042,198,264
TP2 H200 NVLink,1,2,42,E1,executor,6.014189877352872,625.8401870727539,1720.4227447509766,466,183
TP2 H200 NVLink,1,2,42,A,aggregator,5.619060891306298,658.3719253540039,3945.5225467681885,653,586
TP2 H200 NVLink,1,2,43,P,planner,7.258618014982377,573.4705924987793,1204.970359802246,48,88
TP2 H200 NVLink,1,2,43,E0,executor,5.7055583366980915,629.2321681976318,1890.1605606079102,142,222
TP2 H200 NVLink,1,2,43,E1,executor,5.3889280871341105,625.9908676147461,1035.5494022369385,368,77
TP2 H200 NVLink,1,2,43,A,aggregator,5.499771592014767,626.542329788208,3260.9329223632812,449,480
TP2 H200 NVLink,1,2,44,P,planner,5.707367828914097,576.6315460205078,1375.6630420684814,49,141
TP2 H200 NVLink,1,2,44,E0,executor,5.895388858944344,635.7779502868652,2746.3271617889404,196,359
TP2 H200 NVLink,1,2,44,E1,executor,5.629150329097625,660.1977348327637,2405.2343368530273,559,311
TP2 H200 NVLink,1,2,44,A,aggregator,5.536248638126076,695.4751014709473,6170.825004577637,874,990
TP2 H200 NVLink,1,2,45,P,planner,6.221432943601866,572.6726055145264,1033.0586433410645,38,75
TP2 H200 NVLink,1,2,45,E0,executor,6.176829897741756,573.9119052886963,1889.5766735076904,119,214
TP2 H200 NVLink,1,2,45,E1,executor,11.412121000744047,624.5887279510498,864.2432689666748,337,22
TP2 H200 NVLink,1,2,45,A,aggregator,5.666381993870826,624.9861717224121,2404.2301177978516,363,315
TP2 H200 NVLink,1,2,46,P,planner,9.041644632816315,572.6287364959717,861.9613647460938,36,33
TP2 H200 NVLink,1,2,46,E0,executor,7.086893228384165,573.0750560760498,1033.7231159210205,75,66
TP2 H200 NVLink,1,2,46,E1,executor,8.262639143029038,628.9784908294678,1033.8478088378906,145,50
TP2 H200 NVLink,1,2,46,A,aggregator,6.156486152802538,630.2416324615479,1547.558069229126,199,150
TP2 H200 NVLink,1,2,47,P,planner,6.293291333077968,623.7757205963135,1718.8084125518799,345,175
TP2 H200 NVLink,1,2,47,E0,executor,5.546663685848839,625.3023147583008,3259.967565536499,526,476
TP2 H200 NVLink,1,2,47,E1,executor,5.765361785888672,694.8554515838623,3433.4022998809814,1006,476
TP2 H200 NVLink,1,2,47,A,aggregator,5.695364439546963,696.5446472167969,4119.4586753845215,1486,602
TP2 H200 NVLink,1,2,48,P,planner,57.131052017211914,699.176549911499,870.5697059631348,1242,4
TP2 H200 NVLink,1,2,48,E0,executor,57.1439266204834,699.9039649963379,871.3357448577881,1252,4
TP2 H200 NVLink,1,2,48,E1,executor,57.124932607014976,700.2260684967041,871.600866317749,1260,4
TP2 H200 NVLink,1,2,48,A,aggregator,57.130018870035805,699.8891830444336,871.279239654541,1268,4
TP2 H200 NVLink,1,2,49,P,planner,11.424716313680014,702.7661800384521,874.1369247436523,2497,16
TP2 H200 NVLink,1,2,49,E0,executor,11.425193150838217,704.3800354003906,875.7579326629639,2520,16
TP2 H200 NVLink,1,2,49,E1,executor,11.429150899251303,702.7912139892578,874.2284774780273,2541,16
TP2 H200 NVLink,1,2,49,A,aggregator,11.420234044392904,703.4358978271484,874.739408493042,2562,16
TP2 H200 NVLink,1,2,50,P,planner,5.637230617659433,573.0605125427246,1204.430341720581,60,113
TP2 H200 NVLink,1,2,50,E0,executor,5.728084564208984,629.065990447998,2061.087131500244,179,251
TP2 H200 NVLink,1,2,50,E1,executor,5.79647286228402,624.0341663360596,1719.5675373077393,434,190
TP2 H200 NVLink,1,2,50,A,aggregator,5.644109051300449,656.912088394165,5826.915979385376,628,917
TP2 H200 NVLink,1,2,51,P,planner,6.77485640989531,638.0188465118408,1376.4781951904297,242,110
TP2 H200 NVLink,1,2,51,E0,executor,6.147988791604644,622.8530406951904,1889.338731765747,358,207
TP2 H200 NVLink,1,2,51,E1,executor,5.610414282985465,660.5343818664551,1720.902681350708,569,190
TP2 H200 NVLink,1,2,51,A,aggregator,5.821362644636712,697.0207691192627,2408.501386642456,763,295
TP2 H200 NVLink,1,2,52,P,planner,6.461146142747667,623.9988803863525,1205.5020332336426,471,91
TP2 H200 NVLink,1,2,52,E0,executor,5.806569225531964,656.4526557922363,2061.6424083709717,568,243
TP2 H200 NVLink,1,2,52,E1,executor,5.904452554110823,693.2346820831299,2234.2967987060547,815,262
TP2 H200 NVLink,1,2,52,A,aggregator,5.900774879017096,693.8550472259521,2233.957290649414,1081,262
TP2 H200 NVLink,1,2,53,P,planner,6.575693686803182,572.4546909332275,1203.721284866333,42,97
